1,3,4,5,7,8,6,2
"V","WF0RXXGCDRAY72333","FORD","KUGA","0%","","","EB846GS"
"V","VF7SH5FW0AT516358","CITROEN","C3 PICASSO","0%","","","EB847FZ"
"V","ZLA35000001191240","LANCIA","MUSA","0%","","","EB850GA"
"V","U5YZU81VCBL031471","HYUNDAI","IX35","0%","","04/08/2010","EB850MW"
"V","W0LSH9EH4B4007080","OPEL","MERIVA","0%","","","EB850XK"
"V","SJNEBAK12U3199356 ","NISSAN","MICRA","0%","","","EB853FX"
"V","","ALFA ROMEO","147","0%","","","EB855ML"
"V","VF3WEKFT0AW019738","PEUGEOT","207","0%","","","EB856GA"
"V","WF0SXXGCDSAS13626","FORD","FOCUS","0%","","","EB856MM"
"V","WF0GXXGAJGAJ33727","FORD","FIESTA","0%","","","EB857FW"
"V","SALFA2DC0BH226348","LAND ROVER","FREE LANDER","0%","","23/12/2010","EB859EG"
"V","W0LPD6EG1A8022263","OPEL","ASTRA","0%","","","EB859XK"
"V","VSSZZZ6JZAR027432","SEAT","IBIZA","0%","","","EB861PV"
"V","ZFA16900001657537","FIAT","PANDA","0%","","","EB863PS"
"V","VF1CN040543095439","RENAULT","TWINGO","0%","","","EB864GS"
"V","WF0UXXTTPUBC25797","FORD","TRANSIT","0%","","","EB865EL"
"V","ZFA22500000147476","FIAT","QUBO","0%","","","EB869GM"
"V","ZLA17900013400967","LANCIA","PHEDRA","0%","","","EB870JR"
"V","","HYUNDAI","IX35","0%","","","EB871MW"
"V","","AIXAM","GT","0%","","","EB877EG"
"V","VF7SCKFT0AA536653","CITROEN","C3 PICASSO","0%","","27/04/2010","EB877GW"
"V","ZFA18600002343250","FIAT","MULTIPLA","0%","","23/02/2010","EB877HL"
"V","MALAM51BAAM635749","HYUNDAI","I10","0%","","03/11/2010","EB883MW"
"V","SJNFCAF15U6027115","NISSAN","JUKE","0%","","29/12/2010","EB886EF"
"V","VF7SC9HXCAA645043","CITROEN","C3","0%","","28/09/2010","EB886TT"
"V","","ALFA ROMEO","MITO","0%","","","EB892MM"
"V","VF7FCHFXCAA577419","CITROEN","C3","0%","","","EB893PX"
"V","MBHHFD31S00292513","NISSAN","PIXO","0%","","20/05/2010","EB896MX"
"V","ZAR95500001101962","ALFA ROMEO","MITO","0%","","","EB897GM"
"V","W0LSH9EG1B4014253","OPEL","MERIVA","0%","","","EB900FW"
"V","ZFA18800001166784","FIAT","PUNTO","0%","","","EB900PT"
"V","VF7SA9HP0AW515538","CITROEN","DS3","0%","","","EB903GA"
"V","ZFA18600002345960","FIAT","MULTIPLA","0%","","26/05/2010","EB907PN"
"V","WBAWM51000PX64610","BMW","SERIE 3","0%","","","EB908ML"
"V","WAUZZZ4F0BN001166","AUDI","A6","0%","","","EB912EL"
"V","WVWZZZ1KZ6W109956","VOLKSWAGEN","GOLF","0%","","","EB913HC"
"V","","FORD","FIESTA","0%","","","EB918FZ"
"V","WAUZZZ8RXAA080985","AUDI","Q5","0%","","","EB919FR"
"V","VF37J9HXCAJ672458","PEUGEOT","PARTNER","0%","","","EB920PL"
"V","VF7SH9HXCAT532161","CITROEN","C3 PICASSO","0%","","","EB926HD"
"V","TSMEYB21S00506652 ","SUZUKI","SX4","0%","","","EB926WD"
"V","ZFA19800004280901","FIAT","BRAVO","0%","","","EB927MN"
"V","WVWZZZ1KZAW360076","VOLKSWAGEN","GOLF","0%","","","EB929MS"
"V","WF0JXXWPJJAY01352","FORD","FIESTA","0%","","","EB930GH"
"V","WDC2049841F520402","MERCEDES","GLK","0%","","","EB930XH"
"V","SAJAA43P585B24558","JAGUAR","XK","0%","","","EB933ZH"
"V","VF37B9HXCAJ636131","PEUGEOT","PARTNER","0%","","04/05/2010","EB936GY"
"V","ZLA35000001192262","LANCIA","MUSA","0%","","","EB953EG"
"V","1J8HG48K16C128033","JEEP","COMMANDER","0%","","","EB957HT"
"V","VF1BZ1G0642744690","RENAULT","MEGANE","0%","","","EB960SE"
"V","UU1BSDMER42492706","DACIA","SANDERO","0%","","","EB961GS"
"V","WAUZZZ8T7AA060284","AUDI","A5","0%","","","EB963DZ"
"V","ZFA16900001866790","FIAT","PANDA","0%","","","EB966EG"
"V","SJNJCAJ10U7029447","NISSAN","QASHQAI","0%","","14/12/2010","EB967EF"
"V","ZFA19800004265519","FIAT","BRAVO","0%","","28/04/2010","EB967ZS"
"V","VF34C9HXCAY011631","PEUGEOT","308","0%","","","EB968PL"
"V","VF1BR1J0H42845485","RENAULT","CLIO","0%","","","EB968XJ"
"V","ZFA22500000135791","FIAT","QUBO","0%","","01/03/2010","EB970GE"
"V","WVGZZZ1TZAW078632","VOLKSWAGEN","TOURAN","0%","","","EB973WP"
"V","WVWZZZ1KZAW380759","VOLKSWAGEN","GOLF","0%","","","EB975GR"
"V","SJNJDNJ10U7043157 ","NISSAN","QASHQAI","0%","","","EB978EF"
"V","ZFA16900001698070","FIAT","PANDA","40%","","13/04/2010","EB980MR"
"V","","FIAT","PANDA","0%","","","EB982PS"
"C","ZFA26300009016808","FIAT","DOBLO'","100%","","","EB983PT"
"V","WAUZZZ8PX9A040366","AUDI","A3","0%","","","EB983ZW"
"V","WAUZZZ8K0AA173288","AUDI","A4","0%","","","EB990GA"
"V","ZFA19900000664611","FIAT","PUNTO","0%","","11/05/2010","EB990PT"
"V","ZFA19900001652185","FIAT","GRANDE PUNTO","0%","","","EB993MP"
"V","VF7SC9HXCAA600748","CITROEN","C3","0%","","","EB994HD"
"V","W0LPD6EBXAG121285","OPEL","ASTRA","0%","","","EB998XJ"
"V","VF1KZ1G0643327594","RENAULT","MEGANE","0%","","","EC001PB"
"V","WDB9066331S367226","MERCEDES","SPRINTER","0%","","","EC005TG"
"V","ZFA26300009039172","FIAT","DOBLO'","0%","","","EC006XG"
"V","1J4HA5D56AL155486","JEEP","WRANGLER","0%","","","EC011PN"
"V","W0L0SDL08B6003480","OPEL","CORSA","0%","","","EC015XH"
"V","UU1USD1K542007623","DACIA","LOGAN","0%","","","EC052HT"
"V","VF3WCKFT0AT030469","PEUGEOT","207","0%","","","EC056TW"
"V","YV1MK84E1B2222401","VOLVO","C30","0%","","","EC061FC"
"V","ZFA31200000550455","FIAT","500","0%","","","EC067ZA"
"V","","FIAT","PANDA","0%","","","EC072ZS"
"V","","ALFA ROMEO","MITO","0%","","","EC078GT"
"V","","ALFA ROMEO","GIULIETTA","0%","","","EC095DT"
"V","ZFA19900001656887","FIAT","PUNTO","0%","","","EC097XE"
"V","ZFA31200000583279","FIAT","500","0%","","22/09/2009","EC098NS"
"V","W0LPF6EN9AG098781","OPEL","ASTRA","0%","","13/07/2010","EC100XG"
"V","","AIXAM","GT","0%","","","EC101AN"
"V","","VOLKSWAGEN","SCIROCCO","0%","","","EC102LC"
"V","ZAR93900005033449","ALFA ROMEO","BRERA","0%","","","EC104JY"
"V","WDD2073221F076377","MERCEDES","CLASSE E","0%","","","EC115XY"
"V","VF3YCBMDD11806681","PEUGEOT","BOXER","0%","","","EC125XE"
"V","","TATA","XENON","0%","","","EC126YZ"
"V","WMWSW310X0T220491","MINI","COOPER","0%","","","EC146DV"
"V","WVGZZZ1TZAW117404","VOLKSWAGEN","TOURAN","0%","","21/06/2010","EC163JB"
"V","TSMEYB21S00514017 ","SUZUKI","SX4","0%","","","EC167KH"
"V","MDHFBUK13U0061637","NISSAN","MICRA","0%","","","EC168DX"
"V","","FIAT","PANDA","0%","","","EC170TF"
"V","JTDKG18CX0N543321","TOYOTA","AYGO","0%","","13/05/2011","EC179DW"
"V","ZCFC35C1005815240","IVECO","DAILY","0%","","","EC180KG"
"V","ZLA84400001068592","LANCIA","DELTA","0%","","","EC182DX"
"V","","AIXAM","GT","0%","","","EC183XG"
"V","WAUZZZ8F3AN002305","AUDI","A5","40%","","","EC184JL"
"V","YV1MK76E2A2209630","VOLVO","C30","0%","","","EC186HV"
"V","ZFA19800004311598","FIAT","BRAVO","0%","","","EC189DW"
"V","YV1BW7541A1151401","VOLVO","V70","0%","","","EC197MD"
"V","UU1HSDARN44547434","DACIA","DUSTER","0%","","","EC202RW"
"V","ZLA84300003348813","LANCIA","YPSILON","0%","","","EC203DV"
"V","","AIXAM","GT","0%","","","EC212GR"
"V","WME4513801K330508","SMART","FORTWO","0%","","","EC233XF"
"V","","FORD","FIESTA","0%","","","EC236XF"
"V","WAUZZZ8P2BA018092","AUDI","A3","0%","","","EC237FH"
"V","","FORD","B-MAX","0%","","","EC241TP"
"V","WF0XXXTTFX9K08884","FORD","TRANSIT","0%","","","EC249AV"
"V","UU1USD1K544306190","DACIA","LOGAN","0%","","","EC266HX"
"V","","FIAT","PUNTO","0%","","","EC267KK"
"V","TSMNZC02S00156921","SUZUKI","SWIFT","0%","","","EC273DW"
"V","VF7XSRHGHAZ012001","CITROEN","JUMPY","0%","","","EC292XS"
"V","WDB9066331S491300","MERCEDES","SPRINTER","0%","","","EC295XF"
"V","VF7UARHJHAJ574738","CITROEN","C4","0%","","","EC307DP"
"V","ZLA84400001065221","LANCIA","DELTA","0%","","","EC320KJ"
"V","","FIAT","500","0%","","","EC333TV"
"V","JN1KRMD21U0016884","NISSAN","KING CUB","0%","","","EC333XG"
"C","ZFA25000001408834","FIAT","DUCATO","100%","","19/07/2010","EC345KJ"
"V","ZFA16900001660547","FIAT","PANDA","0%","","","EC352KH"
"V","VF37B9HXCAJ728285","PEUGEOT","PARTNER","0%","","","EC354XS"
"V","ZLA84300003322377","LANCIA","YPSILON","0%","","","EC357KK"
"V","ZFA26300009091741","FIAT","DOBLO'","0%","","","EC360DW"
"V","TMBMC25J0A5024888","SKODA","ROOMSTER","0%","","","EC367YT"
"V","WBAFF41090L142583","BMW","X5","0%","","","EC373MD"
"V","WMWMF31080TW56202","MINI","COOPER","0%","","","EC374HY"
"V","VSSZZZ1PZAR079348","SEAT","LEON","0%","","","EC387VW "
"V","WMWMR31030TX65688","MINI","COOPER","0%","","","EC391BD"
"V","WDD1690071J744529","MERCEDES","CLASSE A","0%","","","EC426TX"
"V","VF7RWRHF8AL521703","CITROEN","C5","0%","","30/04/2010","EC435AJ"
"V","VF1KZ1S0643503962","RENAULT","MEGANE","0%","","","EC437GZ"
"V","","FIAT","PANDA","0%","","","EC438AV"
"V","WVWZZZ13ZAV427145","VOLKSWAGEN","SCIROCCO","0%","","","EC441ST"
"V","WME4513801K315800","SMART","FORTWO","0%","","","EC445AW"
"V","WVWZZZ3CZBE722247","VOLKSWAGEN","PASSAT","0%","","18/10/2020","EC446TG"
"V","","AIXAM","GT","0%","","","EC456GT"
"V","U5YHB511AAL219782","KIA","CEED","0%","","","EC463GA"
"V","ZFA31200000477885","FIAT","500","0%","","","EC466VG"
"V","ZFA16900001709498","FIAT","PANDA","0%","","","EC469PD"
"V","WAUZZZ8P7AB022941WAUZZZ8P7AB022941","AUDI","A3","0%","","","EC491KG"
"V","ZFA25000001939123","FIAT","DUCATO","0%","","","EC496SB"
"V","ZFA16900001763302","FIAT","PANDA","40%","","","EC498XW"
"V","WAUZZZ8X5BB018291","AUDI","A1","0%","","","EC505HX"
"V","MALAM51BAAM558860","HYUNDAI","I10","0%","","","EC512JB"
"V","","AIXAM","GT","0%","","","EC514KJ"
"V","SAJAA0541BNR90404","JAGUAR","XF","0%","","","EC515TX"
"V","VF7YCBMFC11858124","CITROEN","JUMPER","0%","","","EC525TR"
"C","VF7XSRHKHAZ021032","CITROEN","JUMPY","0%","","10/08/2010","EC558TP"
"V","WBAUD71040P424850","BMW","SERIE 1","0%","","","EC567PD"
"V","JDAJ210G001110430","DAIHATSU","TERIOS","0%","","","EC574KK"
"V","WVGZZZ5NZAW112692","VOLKSWAGEN","TIGUAN","0%","","","EC598KH"
"V","ZAR95500001110814","ALFA ROMEO","MITO","0%","","","EC602XC"
"V","","AUDI","A3","0%","","","EC616PF"
"V","","ALFA ROMEO","MITO","0%","","","EC632VY"
"V","ZFA26300009024810","FIAT","DOBLO'","0%","","","EC633JA"
"V","KL1MF48D9AC158089","CHEVROLET","SPARK","0%","","","EC633KG"
"V","WBAUY310X0A930411","BMW","SERIE 3","0%","","","EC642GZ"
"V","WF0RXXGCDRBL14323","FORD","KUGA","0%","","","EC647DX"
"V","WBAVU31000KY51789","BMW","SERIE 3","0%","","","EC654KG"
"V","WAUZZZ8P2BA136871","AUDI","A3","0%","","","EC680DW"
"V","ZFA25000001844282","FIAT","DUCATO","0%","","01/10/2010","EC684AX"
"V","WF0XXXTTFXAU66261","FORD","TRANSIT","0%","","","EC703XF"
"V","TMAEK814AAJ022721","KIA","VENGA","0%","","01/06/2010","EC708FZ"
"V","ZAR93900007033962","ALFA ROMEO","159","0%","","","EC710GV"
"V","WVWZZZ6RZBY320475","VOLKSWAGEN","POLO","0%","","26/05/2011","EC723DX"
"V","W0L0AHM75B2011921","OPEL","ZAFIRA","0%","","","EC756KJ"
"V","VF1JZ1SB643266517","RENAULT","GRAN SCENIC","0%","","","EC772KG"
"V","ZFA31200000510096","FIAT","500","0%","","","EC773VD"
"V","ZFA25000001779380","FIAT","DUCATO","0%","","","EC777BF"
"V","","AIXAM","GT","0%","","","EC777RR"
"V","WF0MXXGBWMAJ11888","FORD","GALAXY","0%","","","EC781ZZ"
"V","","ALFA ROMEO","GIULIETTA","0%","","","EC785DZ"
"C","WDB9066371S485774","MERCEDES","SPRINTER","0%","","","EC801XH"
"V","","ALFA ROMEO","MITO","0%","","","EC803XS"
"V","WAUZZZ8KXAA152481","AUDI","A4","0%","","","EC805RC"
"V","ZFA19900001762770","FIAT","PUNTO EVO","0%","","31/05/2011","EC822DW"
"V","WF0LM2E10AW861822","FORD","RANGER","0%","","30/06/2010","EC830GW"
"V","ZFA25000001791919","FIAT","DUCATO","0%","","","EC840VH"
"V","ZFA19900001621050","FIAT","PUNTO","0%","","","EC849JA"
"V","","FIAT","PUNTO","0%","","","EC852XE"
"V","KPTS0A1KS7P076626 ","SSANGYONG","KYRON","0%","","","EC852YZ"
"V","WVWZZZ6RZAY252409","VOLKSWAGEN","POLO","0%","","","EC872LV"
"V","WAUZZZ8P1AA175515","AUDI","A3","0%","","","EC874GG"
"V","ZLA84300003335954","LANCIA","YPSILON","0%","","","EC887RR"
"V","WMWMF910X0TX01613","MINI","COOPER","0%","","","EC890PW"
"V","","OPEL","ADAM","0%","","","EC913AS"
"V","ZFA1860000233576","FIAT","MULTIPLA","0%","","","EC916VK"
"V","","VOLKSWAGEN","AMAROK","0%","","","EC926MS"
"V","VF1JZ180644068009","RENAULT","SCENIC","0%","","30/09/2010","EC932KJ"
"V","VF7YAAMFA11886161","CITROEN","JUMPER","0%","","","EC932KK"
"V","","FIAT","SEDICI","0%","","","EC938XG"
"V","1J4HA5D53AL128200","JEEP","WRANGLER","0%","","","EC953XH"
"V","ZFA16900001741233","FIAT","PANDA","0%","","","EC957HV"
"V","WAUZZZ8P6AA005893","AUDI","A3","0%","","","EC963EN"
"V","ZCFA75D0402566566","IVECO","EUROCARGO","0%","","","EC977VY"
"V","ZFA31200000451594","FIAT","500","0%","","30/07/2010","EC977XE"
"V","WVWZZZ1KZAW095561","VOLKSWAGEN","GOLF","0%","","","EC980XF"
"V","WF0UXXTTPUAJ31539","FORD","TOURNEO CONNECT","0%","","","EC981XY"
"V","ZFA19900000800015","FIAT","PUNTO","0%","","","EC986DV"
"V","ZFA19900001671862","FIAT","PUNTO EVO","0%","","","ED001NW"
"V","","DAIHATSU","TERIOS","0%","","","ED005AH"
"V","ZFA22500000175680","FIAT","FIORINO","0%","","","ED010ZE"
"V","YV1MW84E1B2607925","VOLVO","V50","0%","","","ED014ZF"
"V","ZAR94000007013459","ALFA ROMEO","GIULIETTA","0%","","","ED023CV"
"V","WDD2040021A409607","MERCEDES","CLASSE C","0%","","","ED024GJ"
"V","YV1MW5051B2595803","VOLVO","V50","0%","","","ED034ZF"
"V","WMWSV31060TY70860","MINI","COOPER","0%","","","ED040FA"
"V","ZFA16900001791246","FIAT","PANDA","0%","","","ED042XZ"
"V","VF7SH9HXCAT528415","CITROEN","C3 PICASSO","0%","","","ED052BJ"
"V","ZFA18800001188694","FIAT","PUNTO","0%","","","ED057ZB"
"V","WDD2452331J614716","MERCEDES","CLASSE B","0%","","","ED058AH"
"V","","FIAT","PANDA","0%","","","ED060EN"
"V","YV1MK84E1B2222897","VOLVO","C30","0%","","30/11/2010","ED066ZF"
"V","ZFA26300009042717","FIAT","DOBLO'","0%","","","ED067KA"
"V","ZFA25000001777746","FIAT","DUCATO","0%","","","ED067KT"
"V","ZFA19800004293897","FIAT","BRAVO","0%","","","ED069AF"
"V","WBAUG31070PU27807","BMW","SERIE 1","0%","","","ED069FG"
"V","WVWZZZ1KZ4P021785","VOLKSWAGEN","GOLF","0%","","31/12/2010","ED075FG"
"V","W0L0SDL08B6037713","OPEL","CORSA","0%","","08/03/2011","ED082TB"
"V","ZFA22500000162070","FIAT","QUBO","0%","","","ED084CW"
"V","WVWZZZ1KZAM605338","VOLKSWAGEN","GOLF","0%","","","ED095BJ"
"V","ZFA31200000588857","FIAT","500","0%","","","ED096YN"
"V","WF0JXXGAJJAS60550","FORD","FIESTA","0%","","","ED097HH"
"V","VF7RWRHHAAL555689","CITROEN","C5","0%","","","ED101SP"
"V","ZLA84300003308303","LANCIA","YPSILON","0%","","29/06/2010","ED103PA"
"V","WBAUR31020VJ34340","BMW","SERIE 1","0%","","","ED103VE"
"C","VF1FLBHB67Y183390","FORD","TRANSIT","100%","","","ED105TB"
"V","ZFA18800001188027","FIAT","PUNTO","0%","","","ED105ZG"
"V","ZFA26300009023760","FIAT","DOBLO'","0%","","","ED109AL"
"V","","FIAT","IDEA","0%","","","ED109YW"
"C","VF1KW0CB643592805","RENAULT","KANGOO","0%","","29/10/2010","ED110CH"
"V","WAUZZZ8R5BA016872","AUDI","Q5","0%","","","ED115AP"
"V","W0LPE6EF2A8072786","OPEL","ASTRA","0%","","","ED116CN"
"V","WVWZZZ1KZAW407685","VOLKSWAGEN","GOLF","0%","","","ED120DX"
"V","","PEUGEOT","BIPPER","0%","","","ED120ZD"
"V","","FIAT","PUNTO","0%","","","ED121CL"
"V","","LANCIA","MUSA","0%","","","ED124AJ "
"V","","FIAT","500","0%","","","ED133CK"
"V","TSMFYB91S00505811","FIAT","SEDICI","0%","","","ED140GA"
"V","","AIXAM","GT","0%","","","ED145AE"
"V","VF1CR1S0H44887333","RENAULT","CLIO","0%","","18/03/2011","ED150TB"
"V","","FIAT","500","0%","","","ED154FR"
"V","VF30A5FS0AS269264","PEUGEOT","5008","0%","","","ED160FE"
"C","VF3AA8HSCA8050802","PEUGEOT","BIPPER","100%","","","ED161ZB"
"V","ZFA22300005689142","FIAT","DOBLO'","0%","","","ED165ZE"
"V","SJNFCAJ10U2243657 ","NISSAN","QASHQAI","0%","","","ED168TB"
"V","VF1KW0DBA44021577","RENAULT","KANGOO","0%","","","ED170HG"
"V","WF0GXXGAJGAP31849","FORD","FIESTA","0%","","","ED170XZ"
"V","SJNFDAJ10U2247931 ","NISSAN","QASHQAI","0%","","","ED175TB"
"V","","AIXAM","GT","0%","","","ED176AK"
"V","","FIAT","GRANDE PUNTO","0%","","","ED178PL"
"V","ZCFC358400D381212","IVECO","DAILY","0%","","","ED180AL"
"V","WMWSR11010TY53764","MINI","ONE","0%","","","ED184MB"
"V","ZAR94000007036693","ALFA ROMEO","GIULIETTA","0%","","","ED191NE"
"V","ZFA27000064282461","FIAT","SCUDO","0%","","","ED191ZK"
"V","ZFA16900001796081","FIAT","PANDA","0%","","27/10/2010","ED192ZE"
"V","","AIXAM","GT","0%","","","ED194FF"
"C","ZFA25000001813323","FIAT","DUCATO","100%","","28/06/2010","ED195AJ"
"V","ZFA16900001754279","FIAT","PANDA","0%","","","ED199HH"
"V","VF7FCHFXCAE510961","CITROEN","C3","0%","","","ED203CP"
"V","VF3WEKFT0AW037401","PEUGEOT","207","0%","","","ED205AJ"
"V","VF7EBRHRHAZ015118","CITROEN","C8","0%","","","ED207AM"
"V","WDB1714451F221818","MERCEDES","SLK","0%","","","ED209DG"
"V","WVWZZZ1KZAW382769","VOLKSWAGEN","GOLF","0%","","","ED213SX"
"V","WF0JXXGAJJAU78580","FORD","FIESTA","0%","","","ED217XZ"
"V","","FIAT","PANDA","0%","","","ED224CM"
"V","ZLA84300003339786","LANCIA","YPSILON","0%","","","ED226ZH"
"V","","FIAT","PANDA","0%","","","ED233HH"
"V","WVWZZZ6RZBY057437","VOLKSWAGEN","POLO","0%","","31/08/2010","ED237BJ"
"V","A187199RM10","FIAT","CROMA","0%","","24/06/2010","ED237NW"
"V","ZAR94000007015421","ALFA ROMEO","GIULIETTA","0%","","","ED238XS"
"V","VF3WC8FSC9W155322","PEUGEOT","207","0%","","","ED239AJ"
"V","JTMBC33VX0D043858","TOYOTA","RAV4","0%","","21/09/2010","ED252LW"
"V","SJNFCAJ10U2137309 ","NISSAN","QASHQAI","0%","","","ED252YA"
"V","ZFA31200000582331","FIAT","500","0%","","","ED253YM"
"V","","FIAT","PANDA","0%","","","ED255ZE"
"V","ZFA26300009034377","FIAT","DOBLO'","0%","","","ED257CM"
"V","ZFA16900001761002","FIAT","PANDA","0%","","31/08/2010","ED259CW"
"V","ZFA19900000727097","FIAT","PUNTO","0%","","","ED262SZ"
"V","ZLA84300003305555","LANCIA","YPSILON","0%","","","ED264EP"
"V","ZFA31200000499399","FIAT","500","0%","","","ED269DE"
"C","ZFA26300009046752","FIAT","DOBLO'","100%","","02/09/2010","ED274SA"
"V","","AIXAM","GT","0%","","","ED275AG"
"V","VF7SH9HP0AT549820","CITROEN","C3","0%","","","ED275BJ"
"V","WBAVP31060VK14945","BMW","X1","0%","","","ED277ZL"
"V","","FIAT","PANDA","0%","","","ED281XV"
"V","VF34B9HR8BS068973","PEUGEOT","308","0%","","","ED286TE"
"C","VF1FLAHA6AY345063","RENAULT","TRAFIC","100%","","","ED288YB"
"V","ZFA19900001668170","FIAT","GRANDE PUNTO","0%","","","ED291AJ"
"V","ZFA26300009042012","FIAT","DOBLO'","0%","","","ED294SA"
"C","ZCFA1TM0402566567","IVECO","EUROCARGO","100%","","18/06/2010","ED296AL"
"V","W0LJ7UHA6BV613864","OPEL","VIVARO","0%","","","ED296TA"
"V","","FIAT","IDEA","0%","","","ED298RZ"
"V","JTDKG12C40N444194","TOYOTA","AYGO","40%","","22/07/2010","ED305AP"
"V","W0L0AHL35A2064157","OPEL","ASTRA","0%","","","ED309CL"
"V","ZFA19800004300107","FIAT","BRAVO","0%","","25/06/2010","ED310CK"
"V","","SMART","FORTWO","0%","","","ED319XX"
"V","VF77F9HSCAJ838244","CITROEN","BERLINGO'","0%","","","ED321RG"
"V","MALBA51BAAM178305","HYUNDAI","I20","0%","","24/09/2010","ED324FY"
"V","W0L0SDL6894226935","OPEL","CORSA","0%","","","ED328ZG"
"V","","FIAT","PANDA","0%","","","ED329SZ"
"V","VNKKG98380A284485","TOYOTA","YARIS","0%","","","ED332AP"
"V","WDD2452071J631947","MERCEDES","CLASSE B","0%","","","ED332FB"
"V","A083116TO10","VOLKSWAGEN","GOLF","0%","","23/06/2010","ED334AM"
"V","","AIXAM","GT","0%","","","ED335ZH"
"V","","CITROEN","NEMO","0%","","","ED336BJ"
"V","WF0GXXGAJG9E45897","FORD","FIESTA","0%","","","ED339ZE"
"V","","AIXAM","GT","0%","","","ED342LP"
"V","TSMFYB91S00521329","FIAT","SEDICI","0%","","","ED348ZC"
"V","ZCFC297300D431476","IVECO","DAILY","0%","","","ED350XY"
"V","","AIXAM","GT","0%","","","ED364YX"
"V","","LANCIA","YPSILON","0%","","","ED367AH"
"V","VF3WB5FS0AE080807","PEUGEOT","207","0%","","","ED370XV"
"V","","AIXAM","GT","0%","","","ED374HF"
"V","","FIAT","PUNTO EVO","0%","","","ED377SZ"
"V","ZFA19900001699687","FIAT","PUNTO EVO","0%","","","ED379KC"
"C","VF7YBAMFB11833761","CITROEN","JUMPER","100%","","","ED379YZ"
"V","WDD1690061J863342","MERCEDES","CLASSE A","0%","","","ED380CM"
"V","ZFA27000064285147","FIAT","SCUDO","0%","","","ED380SA"
"V","YV1DZ5251B2150394","VOLVO","XC60","0%","","","ED383SZ"
"V","","TOYOTA","RAV4","0%","","","ED384YA"
"V","","ALFA ROMEO","GIULIETTA","0%","","","ED397CR"
"V","ZFA31200000572715","FIAT","500C","0%","","","ED400MD"
"V","WBAZW410X0L429833","BMW","X5","0%","","","ED404JS"
"V","ZFA16900001749068","FIAT","PANDA","0%","","","ED406AB"
"V","ZFA16900001806943","FIAT","PANDA","0%","","29/12/2010","ED406SZ"
"V","KL1MF48D9AC184568","CHEVROLET","SPARK","0%","","04/06/2010","ED407AF"
"V","ZLA84300003346221","LANCIA","YPSILON","0%","","","ED412TB"
"V","ZFA18800001188836","FIAT","PUNTO","0%","","","ED413ZF"
"V","ZFA16900001625013","FIAT","PANDA","0%","","","ED414AL"
"V","ZJXD3ELM4U0006202","DR","DR5","0%","","","ED415FE"
"V","VF3WAKFT0AT029283","PEUGEOT","207","0%","","","ED419ZA"
"V","WAUZZZ8P7BA064159","AUDI","A3","0%","","10/11/2010","ED419ZH"
"V","WVWZZZ3CZAE176848","VOLKSWAGEN","PASSAT","0%","","","ED423CL"
"V","","AIXAM","GT","0%","","","ED431AM"
"V","YV1BZ7046A1092180","VOLVO","XC70","0%","","03/01/2011","ED433SZ"
"V","WAUZZZ8PXAA080810","AUDI","A3","0%","","","ED433YZ"
"V","","FIAT","BRAVO","0%","","","ED447YB"
"V","VF1FW1HB645163673","RENAULT","KANGOO","0%","","","ED459ML"
"V","WVWZZZ6RZBY055725","VOLKSWAGEN","POLO","0%","","","ED466XT"
"V","VF7SC8FP0AA595748","CITROEN","C3","0%","","","ED467YA"
"V","","FIAT","PANDA","0%","","","ED473XE"
"V","ZFA26300009054374","FIAT","DOBLO'","0%","","","ED476TA"
"V","ZFA16900001942038","FIAT","PANDA","0%","","","ED477TB"
"V","ZAR93900007270503","ALFA ROMEO","159","0%","","","ED485XS"
"V","","ALFA ROMEO","MITO","0%","","","ED487LN"
"V","","OPEL","CORSA","0%","","","ED492CT"
"V","","FIAT","PANDA","0%","","","ED495PK"
"V","VF7SC8HR0AA633585","CITROEN","C3","0%","","","ED497ZA"
"V","WAUZZZ8P67A098911","AUDI","A3","0%","","","ED504NL"
"V","ZAR93900007270845","ALFA ROMEO","159","0%","","","ED506ES"
"V","","NISSAN","MICRA","0%","","","ED509DP"
"V","ZFA35000000206544","FIAT","IDEA","0%","","","ED516ZF"
"V","","AIXAM","GT","0%","","","ED523YZ   "
"V","ZFA19900000698708","FIAT","PUNTO","0%","","","ED524PD"
"V","","OPEL","VIVARO","0%","","","ED527ZF"
"V","","FIAT","PANDA","0%","","","ED529TA"
"V","ZFA19900000662917","FIAT","PUNTO EVO","0%","","","ED535BP"
"V","ZAR94000007003430","ALFA ROMEO","GIULIETTA","0%","","","ED537AH"
"V","VF6MFF4DE44029270","RENAULT","MASTER","0%","","","ED544BK"
"V","ZJXS8EAM2U0102376","DR","DR3","0%","","","ED548BJ"
"V","ZFA19900000749007","FIAT","PUNTO","0%","","","ED548TA"
"V","","FORD","B-MAX","0%","","","ED549TB"
"C","ZFA25000001807599","FIAT","DUCATO","100%","","21/06/2010","ED552AL"
"V","ZFA18800001187138","FIAT","PUNTO","0%","","","ED552ZG"
"V","ZFA31200000588704","FIAT","500","0%","","","ED560YM"
"V","","FIAT","SCUDO","0%","","","ED563CR"
"V","","AUDI","Q5","0%","","","ED565GG"
"V","WVGZZZ5NZAW112522","VOLKSWAGEN","TIGUAN","0%","","16/06/2010","ED567AG"
"V","ZFA19900001701343","FIAT","GRANDE PUNTO","0%","","","ED571YN"
