1,2,5,7,9,4,6,8,3,10
"AGBIELLA001125","001125","BIELLA","  ","0158496217","","","","CO.GE.SA.SAS",""
"AGSORRENTO06949","06949","SORRENTO","  ","0818772909","","","","COASTEL INSURANCE ",""
"AGBIELLA 2 233","233","BIELLA 2 ","  ","0158496217","","","","COGES BIELLA",""
"AGPINEROLOPINEROLO","PINEROLO","PINEROLO","  ","0121322897","","","","COGNO SERVIZI SRL",""
"AGCOLDIRETTI NAZIONALE RMG","RMG","COLDIRETTI NAZIONALE ","  ","0646974623","","","","COLDIRETTI NAZIONALE ",""
"AGCOLLEFERROIP806-97236875","IP8","COLLEFERRO","  ","06-97236875","","","","COLLEFERRO",""
"AGCOLLEGNO1780","1780","COLLEGNO","  ","0114034300","","","","COLLEGNO",""
"AGCOLELGNO56987 ","56987 ","COLELGNO","  ","0114053269","","","","COLLEGNO ",""
"AGCOLLEGNO218","218","COLLEGNO","  ","0114081236","","","MANUELA.MONIACI@LIBERO.IT","COLLEGNO",""
"AGCOLLEGNO135","135","COLLEGNO","TO","011781550","CORSO FRANCIA, 124","10093","","COLLEGNO DE MARTIN-MINA-SBROZZI SAS",""
"AGNOVARAAPX","APX","NOVARA","  ","0321 407791","","","","COLLI &amp; COLLI",""
"AGROMA59829","59829","ROMA","  ","06 334 0171","","","","COLLINA FLEMING S.N.C. DI DE GESE E MORE",""
"AGMONCALIERI 1702","702","MONCALIERI 1","  ","011 682 8218","","","","COLOMBINO ASSICURAZIONI",""
"AGCOMO1909","1909","COMO","  ","0312764211","","","","COMO",""
"AGCOMO107","107","COMO","  ","031269914","","","","COMO",""
"AGCONEGLIANO059","059","CONEGLIANO","  ","043822457","","","","CONEGLIANO MAZZINI",""
"AGACQUI TERME008","008","ACQUI TERME","  ","0144 352842","","","AG_008.01@AGENTIVITTORIA.IT","CONTA ASSICURAZIONI",""
"AGACQUI TERME 20 0 8 ","0 0 8 ","ACQUI TERME 2","  ","014457778","","","","CONTA ASSICURAZIONI ACQUI",""
"AGACQUI TERME 3AG008","AG008","ACQUI TERME 3","  ","0144319090","","","","CONTA STEFANO",""
"AGCHIAVARI2915","2915","CHIAVARI","  ","0185307117","","","","COPPI ROBERTO ",""
"AGBRA 4IV7","IV7","BRA 4","  ","0172412068","","","","CORNAGLIA E C SNC",""
"AGCORSO DANTE ACQUI TERME39408","39408","CORSO DANTE ACQUI TERME","  ","014457543","","","","CORSO DANTE ACQUI TERME",""
"AGRIVOLI 3A32","A32","RIVOLI 3","  ","0119593241","","","","CORSO FRANCIA",""
"AGCORTEMILIAIF8","IF8","CORTEMILIA","  ","0173 81042","","","","CORTEMILIA",""
"AGBEINASCO4033","4033","BEINASCO","  ","0113582308","","","","COS.A.FIN. SRLS",""
"AGCOSENZA01","01","COSENZA","  ","098477664","","","","COSENZA",""
"AGCOSSATO72","72","COSSATO","  ","015940099","","","","COSSATO",""
"AGCOSSATO54300","54300","COSSATO","  ","01598421","","","","COSSATO",""
"AGCOSSATO CENTRO002014","002014","COSSATO CENTRO","  ","0159840144","","","","COSSATO CENTRO",""
"AGCASALE MONFERRATO105","105","CASALE MONFERRATO","  ","0142 453124","","","","COSSETTA GIUSEPPE",""
"AGMONDOVÃ0314","0314","MONDOVÃ","  ","","","","AG0314@AXA-AGENZIE.IT","COSTAMAGNA &amp;C. MONDOVÃ",""
"AGMONDOVÃ 3 000111111","000111111","MONDOVÃ 3 ","  ","017443071","","","","COSTAMAGNA DOMENICO",""
"AGASTI30243","30243","ASTI","AT","0141393111","PIAZZA DELLA LIBERTÃ 23","14100","","CR ASTI",""
"AGASTI0125","0125","ASTI","  ","","","","SINISTRI.TSUNAMI@AON.IT","CRASTI",""
"AGASTI 600202","00202","ASTI 6","  "," 0141 593305","","","","CRAVERO ASS.NI",""
"AGCREMA0232","0232","CREMA","  ","0373257694","","","","CREMA",""
"AGA235","A235","CREMONA","  ","","","","","CREMONA",""
"AGCREMONA225","225","CREMONA","  ","037229479","","","","CREMONA",""
"AGCRESCENTINO7","7","CRESCENTINO","  ","0161841269","","","","CRESCENTINO",""
"AGALBA CRISTO RE CORRETTO0 3 0 5 1 ","0 3 0 5 1 ","ALBA CRISTO RE CORRETTO","  "," 0173 284318","","","","CRISTO RE CORRETTO",""
"AGTORINO11111","11111","TORINO","  ","","","","SINISTRI@CSIBROKER.IT","CSI SINISTRI",""
"AGVARESE01622","01622","VARESE","  ","0332 812300","","","","CSR SINERGIE SRL",""
"AGCUNEO40178","40178","CUNEO","  ","0171480841","","","","CUNEO",""
"AGCUNEO325","325","CUNEO","  ","0171693326","","","","CUNEO",""
"AGCUNEO 2000000","000000","CUNEO 2","  ","0171 67182","","","","CUNEO ",""
"AGCUNEOA135","A135","CUNEO","  ","","","","","CUNEO",""
"AGCUNEO 2 64579","64579","CUNEO 2 ","  ","","","","","CUNEO",""
"AGCUNEO L21","L21","CUNEO ","  ","0171634921","","","","CUNEO ",""
"AGCUNEO220","220","CUNEO","  ","","","","","CUNEO",""
"AGSAVIGLIANO146","146","SAVIGLIANO","  ","017233600","","","","CUNEO - SAVIGLIANO",""
"AG35124","35124","CUNEO 1","  ","0171693111","","","","CUNEO 1",""
"AGCUNEO 3TA2","TA2","CUNEO 3","  ","0171693643","","","","CUNEO 3",""
"AGCUNEO 339278","39278","CUNEO 3","  ","","","","","CUNEO 3 ",""
"AGCUNEO414","414","CUNEO","  ","0171607111","","","","CUNEO 414",""
"AGCUNEOCUNEO ALPI","CUNEO ALPI","CUNEO","  ","0171640000","","","","CUNEO ALPI",""
"AGCUNEO36B","36B","CUNEO","  ","0171640000","","","","CUNEO ALPI",""
"AGCUNEO010 ","010","CUNEO","  ","0171456811","","","","CUNEO ASSITECA SPA","0171456842"
"AGCUNEO BISALTA 000","000","CUNEO BISALTA ","  ","0171401303","","","","CUNEO BISALTA ",""
"AGCUNEO 2 I30","I30","CUNEO 2 ","  ","0171455300","","","","CUNEO CASCINA COLOMBARO",""
"AGCUNEO 465196","65196","CUNEO 4","  ","0171602497","","","","CUNEO CENTRO ASSICURAZIONI S.R.L.",""
"AGCUNEO CORSO GIOLITTI148 ","148 ","CUNEO CORSO GIOLITTI","  "," 017167407","","","","CUNEO CORSO GIOLITTI",""
"AGCUNEO CORSO GRAMSCIT1A","T1A","CUNEO CORSO GRAMSCI","  ","0171602625","","","","CUNEO CORSO GRAMSCI",""
"AGCUNEO 2 240","240","CUNEO 2 ","  ","0171 66377","","","","CUNEO EUROPA",""
"AGCUNEO041057","041057","CUNEO","  ","0171 67119","","","","CUNEO EUROPA",""
"AGCUNEO EUROPA00000000","00000000","CUNEO EUROPA","  ","017167757","","","","CUNEO EUROPA",""
"AGCUNEO GALIMBERTI448","448","CUNEO GALIMBERTI","  ","01711988111","","","","CUNEO GALIMBERTI",""
"AGCUNEO011U","011U","CUNEO","  ","0171693454","","","","CUNEO IULIANA",""
"AGCUNEO1","1","CUNEO","  ","0171 696534","","","","CUNEO KENNEDY",""
"AGCUNEO KENNEDYIU2","IU2","CUNEO KENNEDY","  ","0171696352","","","","CUNEO KENNEDY CORRETTO",""
"AGCUNEO241","241","CUNEO","  ","0171 631207","","","AG_241.01@AGENTIVITTORIA.IT","CUNEO LIBERTÃ",""
"AGCUNEOAAA1","AAA1","CUNEO","CN","0171640050","","","","CUNEO NIZZA",""
"AG65026","65026","CUNEO OVEST","  ","0171694717","","","","CUNEO OVEST",""
"AGCUNEO 109","109","CUNEO ","  ","0171","","","","CUNEO STORICA",""
"AGCUNEOA135","A135","CUNEO","  ","0171694450","","","AGENZIA.CUNEO@GRUPPOITAS.IT","CUNEOITAS",""
"AGCUORGNÃ3","3","CUORGNÃ","  ","0124 629506","","","","CUORGNE",""
"AGCUORGNE'138","138","CUORGNE'","TO","0124 666634","","","","CUORGNE'",""
"AGCUORGNÃ555555","555555","CUORGNÃ","  ","0124657232","","","","CUORGNÃ",""
"AGCUORGNE'65222","65222","CUORGNE'","  ","0124651475","","","","CUORGNE' - BLANCHETTI",""
"AGVERCELLI563","563","VERCELLI","  ","01611850548","","","","D&amp;V SAS",""
"AGPAVIA266","266","PAVIA","  ","0382 23056","","","","DALLERA E SPERONI ",""
"AGBOVES00","00","BOVES","CN","0171389240","PIAZZA ITALIA 48","12012","","DALMASSO SIMONE &amp; C. S.A.S. DI DALMASSO SIMONE",""
"AGMARTINA FRANCA20517","20517","MARTINA FRANCA","  ","0804809382","","","","D'ARCANGELO ASS.NI",""
"AGDARZO - STORO718","718","DARZO - STORO","  ","0432473511","","","","DARZO - STORO",""
"AGORBASSANO401043","401043","ORBASSANO","  ","3396137505","","","ORBASSANO.401043@AGENZIATUA.IT","DE GASPERI",""
"AGTORINO 4T7G","T7G","TORINO 4","  ","0118195898","","","","DE GASPERI",""
"AGTORINO 2014241","014241","TORINO 2","  ","011543068","","","","DE GASPERI",""
"AGDE PRISCO03201","03201","DE PRISCO","  ","019824709","","","","DE PRISCO",""
"AGCANNOBIOS43","S43","CANNOBIO","  ","032370121","","","","DE.MO SRL",""
"AG630","630","DEAS ITALIA SRL ","  ","0110266430","","","","DEAS ITALIA SRL ",""
"AGTRADATE162","162","TRADATE","VA","0331386930","","","","DELLA VIA FABIO",""
"AGSALUZZOTV5","TV5","SALUZZO","CN","017542973","VIA DENINA, 6","12037","AGENZIA.SALUZZODENINA.IT@GENERALI.COM","DENINA",""
"AGDESENZO DEL GARDA57390","57390","DESENZO DEL GARDA","  ","030 914 1217","","","","DESENZO DEL GARDA",""
"AGCHIERI 57151","57151","CHIERI ","  ","0119470808","","","","DIERREERRE SNC",""
"AGMILANO90012","90012","MILANO","  ","0272162132","","","","DIPENDENTI GRUPPO ALLIANZ",""
"AG906","906","DIREZIONE","  ","","","","","DIREZIONE",""
"AGAOSTA 36171","6171","AOSTA 3","  ","016535662","","","","DITTA BETTANIN",""
"AGCROIX NOIR6636","6636","CROIX NOIR","  ","016545584","","","","DITTA GRISON",""
"AGDOMODOSSOLA TA6","TA6","DOMODOSSOLA ","  ","0324242337","","","","DOMODOSSOLA ",""
"AGDOMODOSSOLA227","227","DOMODOSSOLA","  ","0324248413","","","","DOMODOSSOLA",""
"AGDOMODOSSOLAA22","A22","DOMODOSSOLA","  ","0324242276","","","","DOMODOSSOLA",""
"AGDOMODOSSOLAAA1","AA1","DOMODOSSOLA","  ","0324482355","","","","DOMODOSSOLA",""
"AGDOMODOSSOLA11","11","DOMODOSSOLA","  ","0324248575","","","","DOMODOSSOLA",""
"AGDOMODOSSOLA2716","2716","DOMODOSSOLA","  ","0324242211","","","","DOMODOSSOLA",""
"AGDOMODOSSOLA101","101","DOMODOSSOLA","  ","0324248875","","","","DOMODOSSOLA",""
"AG011 ","011 ","DOMODOSSOLA 3","  ","0324242020","","","","DOMODOSSOLA 3",""
"AGANCONA400387","400387","ANCONA","  ","071 290 5040","","","","D'ORAZIO ASSICURAZIONI ",""
"AGCIRIÃ 3 I04","I04","CIRIÃ 3 ","  "," 0119214051","","","","DORIA",""
"AGBROKERAVH","AVH","BROKER","  ","0383 645177","","","","DORIA MILENA",""
"AGCANELLI121","121","CANELLI","  ","0141835494","","","","DOTTA MARCO",""
"AGDRUENTO60541","60541","DRUENTO","  ","0119846438","","","","DRUENTO",""
"AG3N","3N","DUBLE S IND.","  ","079 201 6047","","","","DUBLE S IND.",""
"AGTORINO186","186","TORINO","  ","011 591430","","","","DUCA DEGLI ABRUZZI ",""
"AGTORINO DUCA DEGLI ABRUZZI2250","2250","TORINO DUCA DEGLI ABRUZZI","  ","0114371991","","","","DUCA DEGLI ABRUZZI",""
"AGPINEROLO 4 53147","53147","PINEROLO 4 ","  ","0121379234","","","","DUE ESSE",""
"AGTORINO 4","DUEMILA 15","TORINO 4","  ","011 781507","","","","DUEMILA 15",""
"AGTORINO 5 430","430","TORINO 5 ","  ","011 781507","","","","DUEMILA15",""
"AGSAVIGLIANO566","566","SAVIGLIANO","  ","0172712085","","","","DUEPI' DI ROBUTTI PAOLO E C. SAS",""
"AGVALENZA8105","8105","VALENZA","  "," 0131 955018","","","","ELLE EMME ",""
"AGTORINO 3 6103","6103","TORINO 3 ","  ","011489049","","","","ELLENICA 01",""
"AGTORINO628","628","TORINO","  ","0114732494","","","","ELLENICA SAS",""
"AGSAVIGLIANO0324","0324","SAVIGLIANO","  ","0172370158","","","","EMMEDI SRL ",""
"AGCOLLEGNO 21780","1780","COLLEGNO 2","  ","0114034300","","","","EMMEFFE S.N.C. DI MANCINO PATRIZIA E FIORDALISO ALBERTO",""
"AGSALUZZO3058","3058","SALUZZO","  ","","","","","EMMEGI SAS DI MONDINO",""
"AGEMPOLID0 ","ID0 ","EMPOL","  ","057173551","","","","EMPOLI",""
"AGERBAA229","A229","ERBA","  ","031645390","PIAZZA PADANIA, 2","","","ERBA",""
"AGTARANTO6004","6004","TARANTO","  ","0994004848","","","","ERREDI",""
"AGTARANTO6004","6004","TARANTO","  ","0997369798","","","","ERREDI CONSULENZE ASSICURATIVE",""
"AGASTI CAVALLOTTIRLP","RLP","ASTI CAVALLOTTI","  ","0141351269","","","","ESSEBI",""
"AGTORINO507","507","TORINO","  ","011484508","","","AG507@AXA-AGENZIE.IT","ESSEBI GROUP",""
"AGMILANO 4 1075","1075","MILANO 4 ","  ","0295742892","","","","ESSEPI ASSICURAZINI SRL",""
"AGBERGAMO VIA SAN LAZZAROEUROCONSULTING","EUROCONSULTING","BERGAMO VIA SAN LAZZARO","  ","035249001","","","","EUROCONSULTING",""
"AGTORINO601","601","TORINO","  ","3472606073","","","","FALASCA FABRIZIO ROMA CAVOUR",""
"AG637","637","FANO","  ","0721 801300","","","","FANO",""
"AGCAVOUR 2500256","500256","CAVOUR 2","  ","012169949","","","","FATA CAVOUR",""
"AGBIELLA00","00","BIELLA","BI","01522588","PIAZZA VITTORIO VENETO 16","13051","","FERRARIS ASSICURAZIONI DI ALBERTO FERRARIS &amp; C. SAS",""
"AGALBA 2 047","047","ALBA 2 ","  "," 0173284085","","","","FERRERO ASSICURAZIONI SAS",""
"AGCANICATTI818","818","CANICATTI","  ","0922856511","","","","FERRETTI OLGA MARIA ",""
"AGAOSTA T14","T14","AOSTA ","  ","016541002","","","","FESTAZ",""
"AGFIANO144","144","FIANO","  ","","","","AG144@HDIARETE.IT","FIANO",""
"AGFIDENZA285","285","FIDENZA","  ","052481054","","","","FIDENZA BERENINI",""
"AGACQUI TERME/OVADA101","101","ACQUI TERME/OVADA","  ","0144322408","","","","FILIPPO NOBOLE SRL",""
"AGMILANO 2 FCE BANCK","FCE BANCK","MILANO 2 ","  ","800893411","","","","FINANZIAMENTO FORD",""
"AGOMEGNA626","626","OMEGNA","VB","032362313","","","","FINAS SAS ",""
"AGOMEGNA 0626","0626","OMEGNA ","  ","0323641423","","","","FINAS SAS OMEGNA ",""
"AGLUCCA004507","004507","LUCCA","  ","0583-496468","","","","FINELLI",""
"AGFIRENZEF52","F52","FIRENZE","  ","055422 2297","","","","FIRENZE",""
"AGFIRENZE516","516","FIRENZE","  ","0554795601","","","","FIRENZE RIFREDI",""
"AG","FOGGIA","FOGGIA","  ","0881711754","","","","FOGGIA",""
"AGFOLIGNO005106","005106","FOLIGNO","  ","0742 344645","","","","FOLIGNO ",""
"AGFORLI419","419","FORLI","  ","0543404719","","","","FORLÃ SAN VITALE",""
"AGFOSSANO1018","1018","FOSSANO","  ","0172636666","","","AG1018@HDIARETE.IT","FOSSANO",""
"AGFOSSANO2226","2226","FOSSANO","  ","017262905","","","","FOSSANO",""
"AGFOSSANO322","322","FOSSANO","CN","0172750500","","","","FOSSANO",""
"AGFOSSANO107","107","FOSSANO","  ","0172634986","","","","FOSSANO",""
"AGFOSSANO57476","57476","FOSSANO","  ","","","","","FOSSANO",""
"AGFOSSANO 240149","40149","FOSSANO 2","  ","017261501","","","","FOSSANO 2",""
"AG41X FOSSANO","41X FOSSANO","FOSSANO 41X","  ","017262553","","","","FOSSANO 41X",""
"AGFOSSANO52708","52708","FOSSANO","  ","017261385","","","","FOSSANO ARESE",""
"AGFOSSANOTD1","TD1","FOSSANO","  ","0172 60302","","","","FOSSANO VIA ROMA",""
"AGFOSSOMBRONEFPA","FPA","FOSSOMBRONE","  ","0721715103","","","","FOSSOMBRONE",""
"AG462","462","FRANCAVILLA FONTANA","  "," 0831 853213","","","","FRANCAVILLA FONTANA",""
"AGFRANCAVILLA AL MARE362","362","FRANCAVILLA AL MARE","  ","085815546","","","","FRANCAVILLA L MARE",""
"AGRIVOLI0515","0515","RIVOLI","  ","011 953 6038","","","","FRANCO DOSIO SAS",""
"AGRIVAROLO CANAVESE165","165","RIVAROLO CANAVESE","  ","012429028","","","","FRATTINI &amp; SCRINZO",""
"AGRACCONIGI 01","01","RACCONIGI ","  ","0172811345","","","","FUMERO",""
"AGFUSAI E SCARPINI47396","47396","FUSAI E SCARPINI","  ","0577271850","","","","FUSAI E SCARPINI",""
"AGACQUI TERME 3 39012","39012","ACQUI TERME 3 ","  ","0144356400","","","","G&amp;C ASSICURAZIONI",""
"AGBORGOSESIA56804","56804","BORGOSESIA","  ","016321660","","","","G&amp;G",""
"AGROMAF19","F19","ROMA","  ","0658335919","","","AGENZIAF19@GROUPAMA.IT","G.C. ASSICURAZIONI SRL",""
"AGTORINO101","101","TORINO","  ","028055157","","","","G.D. 101",""
"AGG.D. 208","G.D. 208","G.D. 208","  ","","","","","G.D. 208",""
"AGALESSANDRIA65157","65157","ALESSANDRIA","  ","0131443401 ","","","","G.L.M. ASSICURAZIONI",""
"AGALESSANDRIA65157","65157","ALESSANDRIA","  ","0131252524","","","","G.L.M. ASSICURAZIONI ",""
"AGG.M.G SRL ASSICURATRICE MILANESEG.M.G ","G.M.G ","G.M.G SRL ASSICURATRICE MILANESE","  ","3703055888","","","","G.M.G SRL ASSICURATRICE MILANESE",""
"AGPADERNO072","072","PADERNO","  "," 0299044836","","","","G.M.G. ",""
"AGROMAG.M.G. SRL","G.M.G. SRL","ROMA","  ","069341115","","","","G.M.G. 2",""
"AGPINEROLO400319","400319","PINEROLO","  ","0121378692","","","PAT.GMG@LIBERO.IT","G.M.G. S.R.L",""
"AGPORTOGRUARO2301","2301","PORTOGRUARO","  ","042171071","","","","GAIATTO ASSICURA",""
"AGTORINO N00330","N00330","TORINO ","  ","011 779 3600","","","","GALFO ASSICURAZIONI SAS",""
"AGTORINO RE UMBERTO, 840023","40023","TORINO RE UMBERTO, 8","TO","0115611287","","10121","","GALILEO TORINO",""
"AGALESSANDRIABB","BB","ALESSANDRIA","  ","0131264034","","","","GALLAN ARIANNA",""
"AGGALLARATE332","332","GALLARATE","  ","0331792252","","","","GALLARATE",""
"AG39098","39098","GALLARATE","  ","","","","","GALLARATE",""
"AG","39671","GALLARATE","  ","0331772144","","","","GALLARATE",""
"AGGALLARATE638","638","GALLARATE","  ","0331924765","","","","GALLARATE",""
"AGGALLARATE GALLARATE ","GALLARATE ","GALLARATE ","  ","0331786241","","","","GALLARATE ",""
"AGGALLARATE AB","AB","GALLARATE ","  ","0331792000","","","","GALLARATE CENTRO",""
"AGGALLARATEAA1","AA1","GALLARATE","  ","0331 790133","","","","GALLARATE GREEN PALACE",""
"AGGALLARATE VIA TORINO0146","0146","GALLARATE VIA TORINO","  ","0331791595","","","","GALLARATE VIA TORINO",""
"AG236","236","GALLARATE-LE TORRI","  ","0331793082","","","","GALLARATE-LE TORRI",""
"AGBIELLA16300","16300","BIELLA","  ","01527188","","","","GALLAROTTI &amp; VERRI",""
"AGBORGOSESIA310","310","BORGOSESIA","  ","016322852","","","","GALLAROTTI BORGOSESIA",""
"AGGALLERIA CANTONI235","235","GALLERIA CANTONI","  ","0331476911","","","","GALLERIA CANTONI",""
"AG57511","57511","GALLIATE","  ","","","","","GALLIATE",""
"AG303","303","GALLIATE","  ","","","","","GALLIATE",""
"AGGALLIATE GIUSTA3 0 3 ","3 0 3 ","GALLIATE GIUSTA","  ","0321865555","","","","GALLIATE GIUSTA",""
"AGTORINO CROCETTA5003","5003","TORINO CROCETTA","  ","0117711197","","","","GALLINA",""
"AGNOVI LIGURE114000","114000","NOVI LIGURE","  ","01432304","","","","GALLINI E GEMME",""
"AGGALLIPOLI39377","39377","GALLIPOLI","  ","0833266265","","","","GALLIPOLI",""
"AGCASTEGGIO39055","39055","CASTEGGIO","  ","038383307","","","","GANDINI GIOVANNI",""
"AGROMA001","001","ROMA","  ","063223575","","","INFO@GAR.ROMA.IT","GAR SRL",""
"AGALESSANDRIA 3 128","128","ALESSANDRIA 3 ","  ","0131280012","","","","GARIBALDI",""
"AGGARLASCOI13","I13","GARLASCO","  ","0382 810579","","","","GARLASCO",""
"AGTORINO01","01","TORINO","  ","0110702072","","","","GARRUTO E SOTTILE SAS",""
"AGTORINOFBC","FBC","TORINO","  ","0110702072","","","","GARRUTTO E SOTTILE SAS",""
"AG54950","54950","GASSINO","  ","0119606309","","","","GASSINO",""
"AG331","331","GATTINARA","  ","","","","","GATTINARA",""
"AGGATTINARA163000","163000","GATTINARA","  ","0163416554","","","","GATTINARA",""
"AGCHIERI00583","00583","CHIERI","  ","0119876796","","","","GATTO",""
"AGCHIERI 200005","00005","CHIERI 2","  ","0119423856","","","","GATTO ERALDO E PALMA",""
"AGGAVILN2","LN2","GAVI","  "," 0143642397","","","","GAVI",""
"AGGAZZANICA65144","65144","GAZZANICA","  ","035712080","","","","GAZZANICA",""
"AGTORINO TO00024","00024","TORINO TO","  ","011-807384  ","","","","GE.CO. DI GERACI",""
"AGTORINO113","113","TORINO","  "," 0114518732","","","","GEA ASSICURAZIONI",""
"AGTORINO GECO24","24","TORINO GECO","  ","011593357","","","","GECO DI GERACI",""
"AGTORINO 6S60","S60","TORINO 6","  ","011266570","","","","GENERALI A TORINO STRADA DI SETTIMO 22",""
"AGBRABRA","BRA","BRA","  "," 0172413779","","","","GENERALI ITALIA - AGENZIA DI VENARIA REALE UFFICI DI BRA",""
"AGNOVARA 3I55","I55","NOVARA 3","  ","032136421","","","","GENERALI ITALIA AGENZIA GENERALE DI NOVARA",""
"AGGENOVA123","123","GENOVA","  ","0230459009","","","","GENOVA",""
"AGGENOVA2116","2116","GENOVA","  ","010581945 ","","","","GENOVA",""
"AGGENOVA4620","4620","GENOVA","  ","010540539","","","","GENOVA",""
"AGGENOVA BRIGNOLE0396","0396","GENOVA BRIGNOLE","  ","010518236","","","","GENOVA BRIGNOLE",""
"AGGENOVA352","352","GENOVA","GE","0102461585","","16152","","GENOVA CAMPI",""
"AGGENOVA CENTRO336","336","GENOVA CENTRO","  "," 010580940","","","","GENOVA CENTRO",""
"AG","131000","GENOVA DANTE ","  ","010582624","","","","GENOVA DANTE ",""
"AGGENOVA 2LR3","LR3","GENOVA 2","  ","010882459","","","","GENOVA DISTACCO PIAZZA MARSALA",""
"AGGENOVAL1F","L1F","GENOVA","  ","0103726113","","","","GENOVA NERVI",""
"AGGENOVA510","510","GENOVA","  ","0105957567","","","","GENOVA PIAZZA DANTE",""
"AGGENOVAI38","I38","GENOVA","  ","010290141","","","","GENOVA PIAZZA DANTE",""
"AGGENOVA5383","5383","GENOVA","  ","0107855918","","","","GENOVA PONTEDECIMO",""
"AGGENOVA2115","2115","GENOVA","  ","0106133394","","","","GENOVA VOLTRI",""
"AGGERENZA1701","1701","GERENZA","  ","","","","","GERENZA",""
"AGSAN DONATO MILANESE85184","85184","SAN DONATO MILANESE","  ","07481390016","","","CAMPANALEBROKER@LIBERO.IT","GERENZA MI - TO CAMPANALE",""
"AGTORINO 1185100","85100","TORINO 11","  ","","","","","GERENZA MI TO AMISTA",""
"AG85835","85835","ROMA","  ","0251815101","","","","GERENZA ROMA SAFE",""
"AG","LURAGO D'ERBA","LURAGO D'ERBA","  ","031610786","","","","GEROSA MARIO",""
"AGASTI 5000000000","000000000","ASTI 5","  ","013131780","","","","GESTIONE ASSICURATIVA SAS",""
"AGASTI1735","1735","ASTI","  ","0141325063","","","","GESTIONE ASSICURATIVA SAS",""
"AGMONCALIERI 123","123","MONCALIERI ","  ","011641183","","","","GIACOMA RIZZI",""
"AGMOS15 PANATA","S15 PANATA","MONCALIERI","TO",""," CORSO SAVONA 15","10024","","GIACOMO GHIGNONE - PAOLA GHIGNONE ",""
"AGMONCALIERIS27","S27","MONCALIERI","TO","011 6827711 ","CORSO SAVONA 15","10024","","GIACOMO GHIGNONE - PAOLA GHIGNONE ",""
"AGMORTARA818","818","MORTARA","  ","038499995","","","","GIANELLI",""
"AGIVREA42X","42X","IVREA","  ","0125641583","","","","GIANNONE",""
"AGASTI206","206","ASTI","  ","","","","AG0206@AXA-AGENZIE.IT","GIANOTTI",""
"AGASTI026","026","ASTI","  ","","","","AG0206@AXA-AGENZIE.IT","GIANOTTI",""
"AGGIAVENO65038","65038","GIAVENO","  ","0119376577","","","","GIAVENO",""
"AGBIELLA 2 603","603","BIELLA 2 ","  ","01529876","","","","GILARDINO",""
"AGGINOSA275","275","GINOSA","  ","0998244157","","","","GINOSA GENERALE",""
"AGGIOIA DEL COLLE1213","1213","GIOIA DEL COLLE","  ","0803482424","","","","GIOIA DEL COLLE",""
"AGVALENZA00","00","VALENZA","AL","0131942333","VIA MAZZINI 26/28","15045","","GIORGIO BELLOTTI &amp; C. SAS",""
"AGGIULIANOVA51563","51563","GIULIANOVA","  ","0858006902","","","","GIULIANOVA",""
"AGGM ASSICURAZIONI SNCGM","GM","GM ASSICURAZIONI SNC","  ","3938870322","","","","GM ASSICURAZIONI SNC",""
"AGPINEROLOGMG 072","GMG 072","PINEROLO","  ","0121378692","","","","GMG",""
"AGASTI452","452","ASTI","  "," 0141436722","","","","GRAZIANO MAURO",""
"AGGRINZANE0988","0988","GRINZANE","  ","0173231676","","","","GRINZANE ",""
"AGGROSSETO 0541","0541","GROSSETO ","  ","0564418656","","","","GROSSETO ",""
"AGGROSSETO019806","019806","GROSSETO","  "," 0564 23118","","","","GROSSETO AURELIA",""
"AG362","362","GRUGLIASCO","  "," 011 414 383","",""," AG_362.01@AGENTIVITTORIA.IT","GRUGLIASCO",""
"AG57170","57170","GRUGLIASCO","  ","011784747","","","","GRUGLIASCO",""
"AGGRUGLIASCO861","861","GRUGLIASCO","  ","0115692616","","","TORINOGRUGLIASCO@GROUPAMA.IT","GRUGLIASCO",""
"AGGRUGLIASCOTD9","TD9","GRUGLIASCO","  ","0110243888","","","","GRUGLIASCO",""
"AGGRUGLIASCO 265335","65335","GRUGLIASCO 2","  ","011764747","","","","GRUGLIASCO 2",""
"AGTORINO 536","36","TORINO 5","  ","0114379469","","","","GTA ASSICURAZIONI SRL",""
"AGGUBBIORDX","RDX","GUBBIO","  ","0759220589","","","","GUBBIO GUALDO TADINO",""
"AG615","615","GUGLIELMETTI GIULIANO","  ","","","","","GUGLIELMETTI GIULIANO",""
"AGSETTIMO TORINESE7793","7793","SETTIMO TORINESE","  ","0118970251","","","","GUMIERO",""
"AGGUSPINI030","030","GUSPINI","  ","070 970957","","","","GUSPINI ",""
"AGDOMODOSSOLANON SO","NON SO","DOMODOSSOLA","  ","0324242895","","","","HELVETIA DOMODOSSOLA",""
"AGFOSSANO 7756","7756","FOSSANO ","  ","0172 62905","","","","HELVETIA FOSSANO",""
"AGHELVETIA RAPPRESENTANZA000","000","HELVETIA RAPPRESENTANZA","  ","0253511","","","","HELVETIA RAPPRESENTANZA",""
"AGASTI 20 6 0 ","0 6 0 ","ASTI 2","  "," 0141592212","","","AG_060.01@AGENTIVITTORIA.IT","I.ASS. IANNUZZI ALESSANDRO E C.",""
"AGIBO0914065","0914065","IBO","  ","0115534100","","","","IBO",""
"AGVARESE39317","39317","VARESE","  ","0332832011","","","","IFC SRL",""
"AG118","118","IMOLA","  ","","","","","IMOLA",""
